Window_ID,Timestamp,Packet_Count,Avg_Packet_Size,Packet_Size_Variance,TTL_Mean,TTL_Variance,TCP_Window_Mean,TCP_Window_Variance,TCP_SYN_Count,TCP_ACK_Count,TCP_RST_Count,TCP_FIN_Count,TCP_PSH_Count,Fragmented_Packet_Count,Unique_Source_IPs,Unique_Destination_IPs,Unique_Destination_Ports,Max_Unique_Ports_Per_Source,Port_Scan_Signature,Scan_Entropy,Window_Duration
708,2019-07-16 02:39:37.823010921,120,284.3,426140.64333333337,55.45283018867924,451.379850480598,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.793617010116577
709,2019-07-16 02:40:07.823010921,105,305.3142857142857,432706.36789115646,58.92307692307692,279.76331360946745,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.750248908996582
710,2019-07-16 02:40:37.823010921,122,267.172131147541,380177.0113544746,58.72,289.8816,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.67033886909485
711,2019-07-16 02:41:07.823010921,112,288.80357142857144,409180.3899872449,54.61818181818182,489.5087603305786,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,28.719616889953613
712,2019-07-16 02:41:37.823010921,138,247.231884057971,340140.511447175,65.4776119402985,414.9360659389619,9687.243902439024,144322481.9892921,13,35,0,0,13,0,5,5,8,3,0,2.9999999999884586,29.62232208251953
713,2019-07-16 02:42:07.823010921,137,254.4963503649635,340388.2791837605,58.204819277108435,1087.560458702279,7036.116279069767,134520449.77717683,9,41,0,2,15,0,7,8,12,6,0,3.584962500703843,29.60791015625
714,2019-07-16 02:42:37.823010921,122,271.12295081967216,379170.07504703035,51.8448275862069,605.2000594530323,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.674995183944702
715,2019-07-16 02:43:07.823010921,107,300.29906542056074,426013.6488776314,61.24,151.3824,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.059930086135864
716,2019-07-16 02:43:37.823010921,112,288.76785714285717,409229.51753826527,57.71153846153846,342.3206360946746,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.04382586479187
717,2019-07-16 02:44:07.823010921,205,305.5121951219512,467325.5279000595,77.26845637583892,2047.270213053466,2888.3655913978496,56980027.67279453,10,88,0,6,35,0,8,8,20,7,0,4.321928094858508,28.678133010864258
718,2019-07-16 02:44:37.823010921,223,292.07174887892376,450380.1383498561,76.01960784313725,1173.19569396386,2080.7558139534885,37358398.13804759,6,83,0,6,33,0,8,8,24,10,1,4.584962500686531,29.67843198776245
719,2019-07-16 02:45:07.823010921,219,237.1917808219178,249114.40157628065,79.1055900621118,1148.9267389375411,3542.2,68651942.4676923,21,119,2,19,38,0,8,8,19,12,1,4.247927513416173,29.89331603050232
720,2019-07-16 02:45:37.823010921,247,345.35222672064776,516309.92856791615,74.92307692307692,779.1589180050718,2376.2685185185187,44623792.881601505,10,103,0,5,43,0,7,7,25,12,1,4.643856189738657,29.603405952453613
721,2019-07-16 02:46:07.823010921,285,552.7052631578947,888379.113130194,78.51541850220265,656.2585728424771,1494.7484662576687,26353726.02875531,10,158,0,11,52,0,7,7,25,10,1,4.643856189738657,29.683144092559814
722,2019-07-16 02:46:37.823010921,140,265.2,355107.16,60.73529411764706,316.2534602076124,714.6744186046511,381106.77771768515,0,43,0,4,16,0,6,6,8,3,0,2.9999999999884586,29.360628128051758
723,2019-07-16 02:47:07.823010921,159,293.20754716981133,438199.1456034176,62.32710280373832,669.4537514193381,2782.3703703703704,54856370.04801098,4,52,0,4,21,0,7,7,15,6,0,3.906890595586879,29.024527072906494
724,2019-07-16 02:47:37.823010921,127,262.9448818897638,365881.8473556946,51.8448275862069,605.2000594530324,930.28,351086.36160000006,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.716989994049072
725,2019-07-16 02:48:07.823010921,108,297.81481481481484,422144.89163237315,53.660714285714285,531.1884566326531,930.28,351086.36160000006,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.71153998374939
726,2019-07-16 02:48:37.823010921,132,276.84090909090907,430405.3913567493,50.596774193548384,652.7567637877212,908.3846153846154,349568.23668639053,0,26,0,0,14,0,4,4,4,1,0,1.9999999999942293,29.507061004638672
727,2019-07-16 02:49:07.823010921,106,476.91509433962267,1047286.568262727,61.407407407407405,140.53772290809326,896.6129032258065,348355.72112382954,0,31,0,0,16,0,4,4,5,1,0,2.321928094880149,29.94539499282837
728,2019-07-16 02:49:37.823010921,117,274.05128205128204,297881.39907955297,59.18181818181818,265.6760330578513,932.0370370370371,351166.62825788755,0,27,0,0,14,0,4,4,4,1,0,1.9999999999942293,29.542848110198975
729,2019-07-16 02:50:07.823010921,131,280.3435114503817,396456.7751296545,48.044117647058826,737.8657006920413,933.551724137931,351230.86801426875,0,29,0,0,15,0,4,4,4,1,0,1.9999999999942293,29.82261610031128
730,2019-07-16 02:50:37.823010921,111,291.73873873873873,412647.85066147224,62.46938775510204,78.90212411495209,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.156914949417114
731,2019-07-16 02:51:07.823010921,117,282.22222222222223,393144.83950617287,53.8421052631579,523.7119113573407,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.693114042282104
732,2019-07-16 02:51:37.823010921,117,282.79487179487177,392830.4707429323,51.2,630.1599999999999,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.721338033676147
733,2019-07-16 02:52:07.823010921,186,281.13440860215053,450638.4819343276,68.19130434782609,768.1894896030244,2501.8870967741937,48348178.0033819,4,60,0,4,25,0,8,8,16,7,0,3.9999999999769167,29.039214849472046
734,2019-07-16 02:52:37.823010921,186,336.7795698924731,548158.3331309978,68.98461538461538,720.9536094674556,1862.826923076923,29990976.335428998,2,51,0,0,26,0,6,6,19,12,1,4.247927513416173,29.6734299659729
735,2019-07-16 02:53:07.823010921,118,260.09322033898303,380782.22012352775,54.5,464.83620689655174,767.7241379310345,378800.68252080854,0,29,0,0,12,0,5,5,6,2,0,2.5849625007125,29.76254916191101
736,2019-07-16 02:53:37.823010921,189,342.83068783068785,582107.5586349765,69.6640625,536.6605834960938,772.1833333333333,381335.1163888888,0,60,0,0,29,0,6,6,18,10,1,4.169925001416344,29.87172794342041
737,2019-07-16 02:54:07.823010921,198,323.2828282828283,515064.9301091725,68.17293233082707,643.8272372660977,1621.873015873016,25074545.444192488,2,62,0,4,29,0,6,6,19,11,1,4.247927513416173,28.997169017791748
738,2019-07-16 02:54:37.823010921,120,292.71666666666664,401636.6030555555,51.96875,599.6552734375,914.3,350271.41000000003,0,30,0,0,14,0,4,4,6,2,0,2.5849625007125,28.90481400489807
739,2019-07-16 02:55:07.823010921,157,332.69426751592357,567394.2504766927,65.53684210526316,438.6486426592795,1895.4117647058824,30522921.614763558,2,50,0,2,22,0,6,6,14,5,0,3.807354922037407,29.65245294570923
740,2019-07-16 02:55:37.823010921,116,278.0689655172414,397337.8917954817,58.72,289.8816,930.28,351086.36160000006,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.78802514076233
741,2019-07-16 02:56:07.823010921,114,259.53508771929825,355619.1961372731,51.924528301886795,603.2395870416518,925.7619047619048,350851.6099773243,0,21,0,0,11,0,4,4,4,1,0,1.9999999999942293,29.00196385383606
742,2019-07-16 02:56:37.823010921,111,301.036036036036,417190.57527798065,62.509803921568626,75.85774702037676,911.6428571428571,349854.8724489795,0,28,0,0,15,0,4,4,4,1,0,1.9999999999942293,29.666647911071777
743,2019-07-16 02:57:07.823010921,165,570.4848484848485,5286836.97704316,60.16831683168317,422.6746397412018,2360.1967213114754,49650006.35474333,4,59,0,2,26,0,7,7,12,4,0,3.584962500703843,29.82155203819275
744,2019-07-16 02:57:37.823010921,149,238.55704697986576,315739.8843295346,48.02298850574713,614.2293565860747,2393.31914893617,39082778.85559077,4,43,2,6,17,0,6,6,10,4,0,3.3219280948729355,29.8268039226532
745,2019-07-16 02:58:07.823010921,113,284.8053097345133,406775.0063434881,61.183673469387756,154.31320283215328,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.40448498725891
746,2019-07-16 02:58:37.823010921,107,298.89719626168227,425938.74644073716,57.71153846153846,342.32063609467474,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.607792854309082
747,2019-07-16 02:59:07.823010921,121,274.45454545454544,381786.36363636365,52.93103448275862,561.9952437574316,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.714680910110474
748,2019-07-16 02:59:37.823010921,112,285.0267857142857,410144.88321109704,62.40425531914894,82.15572657310996,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.853621006011963
749,2019-07-16 03:00:07.823010921,157,319.6496815286624,508010.0874680514,62.76699029126213,626.5670656989349,2421.176470588235,44646319.67474047,3,50,0,0,22,0,6,6,12,5,0,3.584962500703843,29.44230008125305
750,2019-07-16 03:00:37.823010921,191,318.0052356020942,631696.4449987665,66.04237288135593,880.5660011490951,713.5681818181819,368770.92716942145,0,44,0,0,22,0,6,6,17,10,1,4.087462841225814,29.30620503425598
751,2019-07-16 03:01:07.823010921,116,306.7586206896552,539759.9072532698,64.30909090909091,815.595371900827,804.7,372837.4099999999,0,30,0,2,13,0,6,6,7,2,0,2.807354922047505,29.73179316520691
752,2019-07-16 03:01:37.823010921,184,328.32065217391306,766922.9678343573,69.75221238938053,707.4430260787846,1955.2045454545455,35380853.162706606,2,43,0,0,20,0,6,6,19,11,1,4.247927513416173,29.289107084274292
753,2019-07-16 03:02:07.823010921,199,341.75879396984925,611228.2935784449,67.84285714285714,662.032448979592,1536.3939393939395,23391584.39026629,2,65,0,2,30,0,7,7,19,11,1,4.247927513416173,29.60736393928528
754,2019-07-16 03:02:37.823010921,131,267.23664122137404,420537.5394207797,57.741379310344826,310.64001189060644,781.7741935483871,376846.81997918827,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.723376989364624
755,2019-07-16 03:03:07.823010921,142,306.5845070422535,530078.2428585598,63.03703703703704,626.7764060356653,727.8108108108108,372285.9912344778,0,37,0,0,17,0,6,6,11,4,0,3.4594316186214273,28.897797107696533
756,2019-07-16 03:03:37.823010921,134,257.2686567164179,348003.83827133,51.25,602.7463235294117,782.8387096774194,375667.9417273674,0,31,0,0,13,0,5,5,7,2,0,2.807354922047505,29.888105154037476
757,2019-07-16 03:04:07.823010921,223,321.84304932735427,458583.728729715,79.05590062111801,698.065198101925,4007.81884057971,85450816.65558708,22,122,5,11,37,0,7,7,14,9,0,3.807354922037407,29.684913873672485
758,2019-07-16 03:04:37.823010921,152,256.07894736842104,338787.84903047094,68.24418604651163,598.1845592212007,2683.233333333333,52172235.345555544,6,56,1,7,17,0,7,7,11,6,0,3.4594316186214273,29.724125146865845
759,2019-07-16 03:05:07.823010921,126,265.93650793650795,368444.2499370119,55.96923076923077,424.2759763313609,5815.794117647059,116305288.22231834,6,28,3,0,13,0,5,5,6,2,0,2.5849625007125,29.83573293685913
760,2019-07-16 03:05:37.823010921,134,253.67164179104478,348845.7429271553,60.803030303030305,170.52180899908174,7851.425,150530642.49437502,10,30,5,0,13,0,5,5,7,2,0,2.807354922047505,29.690898895263672
761,2019-07-16 03:06:07.823010921,114,284.7368421052632,403039.4044321328,56.01754385964912,423.9470606340412,2907.75,53035499.97321428,2,26,1,0,13,0,5,5,6,2,0,2.5849625007125,29.04067897796631
762,2019-07-16 03:06:37.823010921,139,249.5251798561151,337116.7961285647,51.96875,599.6552734375,2907.75,53035499.97321428,2,26,1,0,13,0,5,5,6,2,0,2.5849625007125,29.80634617805481
763,2019-07-16 03:07:07.823010921,302,606.2483443708609,1488297.405212491,81.65560165975104,770.9062860487941,3762.3588516746413,90977482.45017284,30,189,5,13,41,0,9,9,21,13,1,4.392317422748464,29.8002290725708
764,2019-07-16 03:07:37.823010921,246,220.8861788617886,219565.22281710614,79.77514792899409,953.2985539721999,3339.3115942028985,67976229.72174963,22,126,1,21,43,0,6,6,21,15,1,4.392317422748464,29.607431173324585
765,2019-07-16 03:08:07.823010921,307,230.66123778501628,297905.468302051,81.54065040650407,998.0694857558333,4289.476923076923,85451218.78280081,37,170,11,26,55,0,11,11,33,21,1,5.044394119310844,29.736641883850098
766,2019-07-16 03:08:37.823010921,208,327.13461538461536,664737.885724852,72.8923076923077,550.6191715976332,2377.3076923076924,47316006.397633135,4,64,0,8,26,0,7,8,22,10,1,4.459431618605558,29.26512312889099
767,2019-07-16 03:09:07.823010921,118,301.04237288135596,376142.8371875898,52.13846153846154,592.2731360946746,934.8709677419355,351283.08012487006,0,31,0,0,16,0,4,4,4,1,0,1.9999999999942293,29.36498713493347
768,2019-07-16 03:09:37.823010921,187,327.97860962566847,707432.2562269439,67.85365853658537,652.1249256395004,4692.464285714285,99437573.24872449,8,49,3,0,22,0,7,7,19,10,1,4.247927513416173,29.607740879058838
769,2019-07-16 03:10:07.823010921,197,310.46192893401013,567321.3145404417,66.36507936507937,791.517510707987,3885.3207547169814,81368665.9537202,6,47,3,0,22,0,7,7,18,10,1,4.169925001416344,29.88753890991211
770,2019-07-16 03:10:37.823010921,127,277.251968503937,438325.73178746365,58.642857142857146,262.72959183673464,781.7741935483871,376846.81997918827,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.001189947128296
771,2019-07-16 03:11:07.823010921,155,289.64516129032256,489192.1644120709,62.19101123595506,764.9185708875142,727.8108108108108,372285.9912344777,0,37,0,0,17,0,6,6,12,5,0,3.584962500703843,29.753509998321533
772,2019-07-16 03:11:37.823010921,120,272.48333333333335,385654.8997222222,61.94444444444444,77.4969135802469,782.8387096774194,375667.9417273674,0,31,0,0,13,0,5,5,7,2,0,2.807354922047505,29.790822982788086
773,2019-07-16 03:12:07.823010921,150,238.14,313801.7470666667,53.28048780487805,644.0310826888757,2019.0243902439024,36813611.92623439,2,40,0,2,15,0,7,7,9,3,0,3.169925001429328,29.74557590484619
774,2019-07-16 03:12:37.823010921,272,452.05514705882354,1164207.0815176254,74.82775119617224,2343.31004326824,3174.794520547945,97146256.6838056,12,139,1,2,69,0,11,11,21,7,0,4.392317422748464,29.5535249710083
775,2019-07-16 03:13:07.823010921,237,349.9282700421941,739556.201605868,86.09411764705882,3429.6852595155715,1927.3255813953488,60912283.47539211,6,116,10,16,44,0,13,13,19,4,0,4.247927513416173,29.88634490966797
776,2019-07-16 03:13:37.823010921,125,266.592,371004.86553599994,60.189655172413794,424.70541022592147,930.28,351086.36159999995,0,25,0,0,13,0,5,7,7,3,0,2.807354922047505,29.746173858642578
777,2019-07-16 03:14:07.823010921,142,270.5845070422535,393773.34145010915,59.4054054054054,565.8086194302409,3371.6060606060605,66647274.359963275,3,31,0,0,15,0,6,9,11,5,0,3.4594316186214273,29.568325996398926
778,2019-07-16 03:14:37.823010921,1480,3999.479054054054,64031295.82388559,102.15819209039547,2781.9424893868304,1457.4709576138148,38918314.18479234,41,1249,5,6,387,0,18,18,59,30,1,5.882643049276723,29.785856008529663
779,2019-07-16 03:15:07.823010921,2216,1637.3379963898917,22785772.580253027,94.61542034370646,1177.0327766115136,1655.467417932386,65475162.56544992,66,1986,22,24,851,0,29,29,77,20,1,6.266786540583812,29.71633505821228
780,2019-07-16 03:15:37.823010921,375,166.60533333333333,121961.43357155554,98.42307692307692,3299.000493096648,308.3062015503876,258295.5767832462,0,258,0,12,78,0,20,20,42,7,0,5.392317422718168,29.908540964126587
781,2019-07-16 03:16:07.823010921,701,878.7275320970043,9581359.028471654,87.56132075471699,2438.3185668090664,582.4558058925477,6075819.873696794,4,527,48,44,194,0,30,30,50,7,0,5.64385618970259,29.35164999961853
782,2019-07-16 03:16:37.823010921,315,250.33968253968254,440718.91636180406,87.63565891472868,2340.9757827053663,800.8288770053476,23594863.286224943,2,183,3,8,67,0,14,14,34,12,1,5.087462841201288,29.81122899055481
783,2019-07-16 03:17:07.823010921,275,210.5309090909091,243018.75813553718,80.39150943396227,1746.058984514062,1760.7962962962963,62583097.53257887,6,159,0,14,63,0,13,13,27,6,0,4.7548875021245145,28.762622117996216
784,2019-07-16 03:17:37.823010921,415,240.6409638554217,297885.3867556975,84.92329545454545,1571.1844573217975,1372.283464566929,51254925.54956911,6,248,3,6,126,0,15,15,36,19,1,5.169925001390376,29.75879716873169
785,2019-07-16 03:18:07.823010921,258,272.9922480620155,444798.8449011478,80.97948717948718,1652.409835634451,1092.9669421487604,36150079.469981566,2,117,3,2,67,0,12,12,27,12,1,4.7548875021245145,29.00216293334961
786,2019-07-16 03:18:37.823010921,461,407.40997830802604,679795.0097919736,85.74185463659148,1255.249150445035,1890.7071651090343,80210828.99835987,12,306,9,8,139,0,14,14,32,13,1,4.999999999953834,29.67949891090393
787,2019-07-16 03:19:07.823010921,1414,1487.1308345120226,13346970.628568329,90.09785025945145,767.870336371944,892.4100660066007,25354450.890426725,14,1196,9,8,429,0,18,18,52,28,1,5.70043971806607,29.763604164123535
788,2019-07-16 03:19:37.823010921,4709,1285.5162454873646,9794133.201955238,93.33620318553595,820.1413798157969,1302.7588056916259,33972082.09297996,74,4233,19,28,2018,0,32,32,141,86,1,7.139551352195373,29.834266901016235
789,2019-07-16 03:20:07.823010921,3265,1273.319754977029,13563220.693468852,93.27221702525725,791.0437650567354,1160.8300032754667,19182609.73559506,30,3023,15,18,1576,0,31,31,75,31,1,6.228818690387679,29.753971099853516
790,2019-07-16 03:20:37.823010921,5200,1603.508653846154,18981951.92415588,115.11825443210599,6111.673333247558,1743.4699170124481,37448538.15407426,154,4726,18,41,2473,0,82,82,184,72,1,7.523561955791555,29.982829809188843
791,2019-07-16 03:21:07.823010921,4078,2918.3911230995586,48973724.412250765,98.16102538576406,2479.23813254739,1601.7563465061503,18328433.563506566,28,3793,14,28,1642,0,62,62,132,42,1,7.044394119168018,29.808795928955078
792,2019-07-16 03:21:37.823010921,3017,3650.256546237985,71373120.58251019,83.84889643463498,2934.0481354544695,1671.37980938934,20156322.753732823,20,2810,13,39,1224,0,71,71,119,21,1,6.894817763136262,29.98116397857666
793,2019-07-16 03:22:07.823010921,528,228.8693181818182,783094.42799802,99.75949367088607,4244.676333920846,998.8383371824481,17013279.262548737,2,427,5,36,119,0,54,54,71,5,0,6.14974711940225,29.70973300933838
794,2019-07-16 03:22:37.823010921,488,144.98155737704917,111678.61646314833,87.72076372315036,2959.4757263857005,1564.1530054644809,32332699.025769655,7,356,9,40,125,0,53,53,70,6,0,6.129283016843976,29.518488883972168
795,2019-07-16 03:23:07.823010921,1141,1501.5942156003505,25388111.685470484,97.87707948243992,4400.327774095347,1199.5539714867616,9006650.717555508,10,977,0,12,520,0,34,34,58,18,1,5.857980995043897,29.84024214744568
796,2019-07-16 03:23:37.823010921,829,849.5946924004825,12759253.828488117,101.4137022397892,3566.168771405411,1197.3469696969696,15896590.28112718,4,645,13,38,314,0,44,44,69,20,1,6.108524456678623,29.88789200782776
797,2019-07-16 03:24:07.823010921,924,244.48376623376623,458774.36661958165,91.22094361334868,2072.726788062413,1418.0080428954423,30893856.511999663,12,681,59,42,361,0,37,39,71,24,1,6.14974711940225,29.897027015686035
798,2019-07-16 03:24:37.823010921,8171,2228.329824990821,22529200.81484783,100.83257248611967,722.7743122595515,2771.0196478693542,10379561.320359048,22,7820,7,11,2583,0,30,31,99,63,1,6.629356619936781,29.77713108062744
799,2019-07-16 03:25:07.823010921,813,266.1463714637146,480961.6698423074,90.96547144754317,1674.9656072478565,1495.5676516329704,48238547.64822264,14,591,45,30,328,0,27,27,61,24,1,5.9307373374748815,29.46576499938965
800,2019-07-16 03:25:37.823010921,1505,464.47906976744184,1985211.2807911613,91.7013167013167,1304.9371223134217,1230.4061718098415,36851680.61150486,20,1165,24,18,599,0,24,25,90,57,1,6.491853096199831,29.709498167037964
801,2019-07-16 03:26:07.823010921,2266,7568.031774051192,123840322.86042024,102.5185520361991,1496.0668503920888,1093.4880662445203,10083660.379424071,8,2034,15,12,360,0,23,23,60,33,1,5.906890595521959,29.607924938201904
802,2019-07-16 03:26:37.823010921,1266,435.68088467614535,2152792.011909486,93.58083333333333,1400.3617993055557,1302.774315391879,42006528.641228884,20,1037,12,8,573,0,22,23,64,34,1,5.999999999907667,29.78193998336792
803,2019-07-16 03:27:07.823010921,768,743.46875,5070788.2646484375,83.55177304964539,1853.6742699059407,1289.7207357859531,39293895.07752989,14,555,36,26,251,0,28,28,56,21,1,5.807354921976813,29.6305148601532
804,2019-07-16 03:27:37.823010921,1399,2386.5239456754825,33276410.63970538,111.36846038863976,6004.160948451719,1961.5641434262948,20301267.99409279,14,1242,6,6,632,0,22,22,41,15,1,5.357552004558933,29.403677940368652
805,2019-07-16 03:28:07.823010921,1094,362.58592321755026,1331198.0214106196,99.32945736434108,2636.3449462171748,1203.0628571428572,31329794.26233469,14,868,0,4,497,0,26,26,64,34,1,5.999999999907667,29.158660888671875
806,2019-07-16 03:28:37.823010921,1207,741.0289975144988,3958356.578280934,93.83508771929824,1413.5184179747612,968.9581712062256,21455964.139300935,10,1017,6,9,525,0,25,26,54,22,1,5.754887502085563,29.841563940048218
807,2019-07-16 03:29:07.823010921,3739,838.4196309173576,3432502.7859318242,94.3310663764962,897.1104712241033,940.2146412884334,18093112.39931711,28,3396,5,12,1766,0,31,31,103,61,1,6.686500527034617,29.95119285583496
808,2019-07-16 03:29:37.823010921,500,257.094,278879.9731639999,94.87699316628702,1994.7730242163543,610.1576086956521,495109.90994210786,0,368,0,2,215,0,20,20,33,12,1,5.044394119310844,29.60346007347107
809,2019-07-16 03:30:07.823010921,276,171.46014492753622,175994.21217968914,85.35348837209303,3227.0378366684695,781.6686046511628,921990.0122701459,0,172,0,2,95,0,25,25,29,3,0,4.857980995085733,29.795830011367798
810,2019-07-16 03:30:37.823010921,1434,527.1387726638773,758466.9800447975,91.3533724340176,946.7328991838734,1408.0363036303631,53845291.764358625,30,1189,8,68,593,0,28,28,78,32,1,6.2854022187497165,29.718803882598877
811,2019-07-16 03:31:07.823010921,117,281.94017094017096,393146.84257432964,53.8421052631579,523.7119113573408,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.70908498764038
812,2019-07-16 03:31:37.823010921,151,244.39072847682118,312854.1188544362,73.12903225806451,721.789802289282,538.546875,245917.81030273438,0,64,0,0,33,0,11,11,13,3,0,3.7004397181223365,29.837220191955566
813,2019-07-16 03:32:07.823010921,2106,1385.4420702754037,9787339.990233889,90.4975442043222,754.0800529081639,1640.7069864442128,60854196.155018955,58,1868,22,41,833,0,24,24,66,23,1,6.044394119263234,29.836444854736328
814,2019-07-16 03:32:37.823010921,2724,1711.5748898678414,15953762.802394444,91.09722222222223,744.0907730647314,1399.1489533011272,28659648.685542386,44,2461,2,4,817,0,28,29,76,38,1,6.247927513333942,29.940575122833252
815,2019-07-16 03:33:07.823010921,1875,1026.0405333333333,5357188.912490382,88.85138121546962,752.2359235066087,1720.4225599064873,47147443.37550507,40,1659,33,30,645,0,33,34,74,21,1,6.209453365522191,29.63373303413391
816,2019-07-16 03:33:37.823010921,1334,2211.002248875562,31153673.459515184,76.4894283476899,712.9640620851164,1007.8860325621251,1215155.8593336164,0,1119,48,34,355,0,25,25,50,20,1,5.64385618970259,29.673532962799072
817,2019-07-16 03:34:07.823010921,650,4573.281538461539,65670440.171505325,65.2076124567474,439.8461704242048,1309.5685483870968,1135189.4348172478,0,493,3,2,77,0,10,10,26,13,1,4.700439718103583,29.79957890510559
818,2019-07-16 03:34:37.823010921,426,5034.6760563380285,72422132.48660979,65.07065217391305,491.6200082703213,1265.7297297297298,13673255.128155185,2,332,0,2,62,0,10,10,16,4,0,3.9999999999769167,29.63371992111206
819,2019-07-16 03:35:07.823010921,194,263.08762886597935,389505.4613933469,71.17829457364341,1132.208521122529,633.2278481012659,455499.2645409391,0,77,2,4,33,0,10,10,18,5,0,4.169925001416344,29.798866033554077
820,2019-07-16 03:35:37.823010921,169,237.0887573964497,289182.64892685827,76.02678571428571,586.8653539540816,7231.012048192771,126454164.13238497,21,74,0,0,30,0,8,8,13,6,0,3.7004397181223365,29.799534797668457
821,2019-07-16 03:36:07.823010921,138,250.64492753623188,340516.620300357,59.9041095890411,709.5387502345654,1983.9767441860465,36454089.929691724,2,43,0,0,19,0,6,7,10,5,0,3.3219280948729355,29.33907699584961
822,2019-07-16 03:36:37.823010921,1417,3280.5744530698657,50594022.07226197,89.94048493754592,756.1221008669664,1301.7462919594068,27214808.653040502,16,1273,0,2,289,0,13,13,33,16,1,5.044394119310844,29.75065517425537
823,2019-07-16 03:37:07.823010921,388,1097.8505154639174,30462655.678685296,80.66770186335404,833.346099687512,1664.7636363636364,39160551.184132226,6,270,2,4,112,0,11,11,20,5,0,4.321928094858508,29.887627124786377
824,2019-07-16 03:37:37.823010921,192,225.46875,261505.38444010416,74.86363636363636,1039.663223140496,765.3229166666666,1571450.3228081597,0,92,4,4,49,0,12,12,15,3,0,3.906890595586879,29.808916091918945
825,2019-07-16 03:38:07.823010921,1564,2790.365728900256,41270010.83427306,91.25735294117646,741.4063630465556,1179.3624113475178,14945616.266530357,8,1406,0,0,354,0,14,14,31,15,1,4.95419631034215,29.819277048110962
826,2019-07-16 03:38:37.823010921,370,7289.605405405406,139783987.9199708,93.43174603174603,765.769150919627,1919.60777385159,7355726.238384796,0,281,2,2,73,0,9,9,13,3,0,3.7004397181223365,28.920680046081543
827,2019-07-16 03:39:07.823010921,314,6815.512738853503,161281710.02690774,85.41295546558705,1112.8901965283812,1892.148514851485,7269319.324477992,0,202,0,0,58,0,14,14,18,3,0,4.169925001416344,29.44483780860901
828,2019-07-16 03:39:37.823010921,363,7383.203856749311,162858342.64714766,85.52459016393442,1110.1575920451492,4085.46992481203,24658757.279170666,0,266,0,4,54,0,10,10,12,3,0,3.584962500703843,29.83740210533142
829,2019-07-16 03:40:07.823010921,429,5121.270396270396,125425290.16931011,87.36033519553072,906.7779797759121,2223.5808580858084,21172345.953032926,2,287,15,16,103,0,16,16,26,8,0,4.700439718103583,29.572746992111206
830,2019-07-16 03:40:37.823010921,298,1946.768456375839,64993164.11752849,81.07053941908714,914.306227509857,2781.006097560976,48396793.7865482,4,159,3,2,71,0,10,10,25,13,1,4.643856189738657,29.684622049331665
831,2019-07-16 03:41:07.823010921,649,2990.582434514638,29997950.600677583,87.95517241379311,824.2566111771699,1212.3504587155962,18632248.436811715,4,538,5,4,57,0,8,8,15,4,0,3.906890595586879,29.833202123641968
832,2019-07-16 03:41:37.823010921,323,1925.9938080495356,39311579.74609169,82.90494296577947,944.0860211944658,1768.2756756756758,26327951.87535428,2,181,3,2,67,0,10,11,27,14,1,4.7548875021245145,29.7875018119812
833,2019-07-16 03:42:07.823010921,428,833.2570093457944,2247312.49469386,85.15027322404372,1023.0839753351845,974.5451263537906,24147695.764209095,4,273,2,4,63,0,10,11,29,15,1,4.857980995085733,29.2876238822937
834,2019-07-16 03:42:37.823010921,194,250.1443298969072,323957.40184929327,68.0530303030303,1109.701733241506,1387.659574468085,46137530.16070623,2,88,5,4,43,0,8,8,10,3,0,3.3219280948729355,29.608500003814697
835,2019-07-16 03:43:07.823010921,200,277.865,392366.2767750001,75.38235294117646,857.530276816609,1511.289156626506,52115187.603135444,2,79,3,2,41,0,9,9,19,7,0,4.247927513416173,29.82314395904541
